503.060.00125,,"Toplinska izolacija DN 15, hladna voda","Toplinska izolacija na cjevovodima za toplu pitku vodu,
Izolacija od fizički umrežene polietilenske pjene sa zatvorenom strukturom, pojačana dodatnom folijom od mrežne tkanine otporne na trganje, s čvorovima na mjestima križanja, za sve materijale cijevi, za postavljenje u izbočeni zid i zidne proreze najvažnija svojstva proizvoda:
Lambda vrijednost 0,033 W/(m*K) na 10 °C
CE oznaka prema EN 14313 za cjelokupno
europsko tržište
Razred materijala: B2
Razred materijala prema DIN EN 13501-1: EL
Toplinska vodljivost: l10°C = 0,033 W/(m×K)
Difuzijska otpornost na vodenu paru: m ³ 5200
Temperaturna otpornost (trajno): od 80 °C do
+100 °C
Isporučena dužina: 2m
debljina izolacijskog sloja: 9 mm
Vanjski promjer cijevi: da = 18 mm (DN 15)
Referentni proizvod: Missel / VS 9-18
Br. artikla 104-0918
ili istovjetni proizvod,
ponuđeni proizvod/tip:
.......................................................
........................
(ispunjava ponuđač)",90,m,,,,0,
503.060.00130,,"Toplinska izolacija DN 20, hladna voda","Toplinska izolacija na cjevovodima za toplu pitku vodu,
Izolacija od fizički umrežene polietilenske pjene sa zatvorenom strukturom, pojačana dodatnom folijom od mrežne tkanine otporne na trganje, s čvorovima na mjestima križanja, za sve materijale cijevi, za postavljenje u izbočeni zid i zidne proreze najvažnija svojstva proizvoda:
Lambda vrijednost 0,033 W/(m*K) na 10 °C
CE oznaka prema EN 14313 za cjelokupno
europsko tržište
Razred materijala: B2
Razred materijala prema DIN EN 13501-1: EL
Toplinska vodljivost: l10°C = 0,033 W/(m×K)
Difuzijska otpornost na vodenu paru: m ³ 5200
Temperaturna otpornost (trajno): od 80 °C do
+100 °C
Isporučena dužina: 2m
debljina izolacijskog sloja: 9 mm
Vanjski promjer cijevi: da = 22 mm (DN 20)
Referentni proizvod: Missel / VS 9-22
Br. artikla 104-0922
ili istovjetni proizvod,
ponuđeni proizvod/tip:
.......................................................
........................
(ispunjava ponuđač)",210,m,,,,0,
503.060.00135,,"Toplinska izolacija DN 25, hladna voda","Toplinska izolacija na cjevovodima za hladnu pitku vodu,
Izolacija od fizički
umrežene polietilenske pjene sa zatvorenom strukturom, pojačana
dodatnom folijom od mrežne tkanine otporne na trganje,
s čvorovima na mjestima križanja, za sve materijale cijevi,
za postavljenje u izbočeni zid i zidne proreze
najvažnija svojstva proizvoda:
Lambda vrijednost 0,033 W/(m*K) na 10 °C
CE oznaka prema EN 14313 za cjelokupno
europsko tržište
Razred materijala: B2
Razred materijala prema DIN EN 13501-1: EL
Toplinska vodljivost: l10°C = 0,033 W/(m×K)
Difuzijska otpornost na vodenu paru: m ³ 5200
Temperaturna otpornost (trajno): od 80 °C do
+100 °C
Isporučena dužina: 2m
debljina izolacijskog sloja: 9 mm
Vanjski promjer cijevi: da = 28 mm (DN 25)
Referentni proizvod: Missel / VS 9-28
Br. artikla 104-0928
ili istovjetni proizvod,
ponuđeni proizvod/tip:
.......................................................
........................
(ispunjava ponuđač)",25,m,,,,0,
503.060.00140,,Toplinska izolacija 35 mm mineralnih vlakana,"Toplinska izolacija na cjevovodima,
temperatura medija '+ 10 °C do + 70 °C',
okolišna temperatura '+ 20 °C',
izolacija od nezapaljivih materijala
Razred materijala A,
u zgradama,
visina cijevi iznad tla ‘do ........ m',
vanjski promjer cijevi do 35,0 mm,
cijev od 'nehrđajućeg čelika
uključujući sve dodatke (lukove, spojnice, grane,
nastavke, itd.)'.
Izolacija se sastoji od:

Strunjača od mineralnih vlakana,
toplinske vodljivosti '
.......................................................
...............
(ispunjava ponuđač)',
s prevlakom od aluminijske folije,
zavezati trakom,
uzdužne i okrugle niti zalijepiti trakom,
širina 'prema potrebi',
Proizvod '
.......................................................
............
(ispunjava ponuđač)',
Teško zapaljivo ljepilo,
Izolacijski sloj 'otporan na difuziju',
Izolacijski sloj debljine 30 mm.",130,m,,,,0,
503.060.00145,,Toplinska izolacija 42 mm mineralna vlakna,"Toplinska izolacija na cjevovodima,
temperatura medija '+ 10 °C do + 70 °C',
okolišna temperatura '+ 20 °C',
izolacija od nezapaljivih materijala
Razred materijala A,
u zgradama,
visina cijevi iznad tla ‘do ........ m',
vanjski promjer cijevi do 42,0 mm,
cijev od 'nehrđajućeg čelika
uključujući sve dodatke (lukove, spojnice, grane,
nastavke, itd.)'.
Izolacija se sastoji od:

Strunjača od mineralnih vlakana,
toplinske vodljivosti '
.......................................................
...............
(ispunjava ponuđač)',
s prevlakom od aluminijske folije,
zavezati trakom,
uzdužne i okrugle niti zalijepiti trakom,
širina 'prema potrebi',
Proizvod '
.......................................................
............
(ispunjava ponuđač)',
Teško zapaljivo ljepilo,
Izolacijski sloj 'otporan na difuziju',
Izolacijski sloj debljine 30 mm.",62,m,,,,0,
503.070,,Građevinski radovi (proboj zida / bušenje jezgre),,,,,0,,,
503.080,,Ostale usluge,,,,,0,,,
503.090,,Prijem / puštanje u rad,,,,,0,,,
503.090.00100,,Upute za rad i održavanje,"Tehnička dokumentacija
Svi primopredajni i revizijski dokumenti se elektroničkim putem
(bez papira) u odgovarajućem formatu trebaju
predati, odnosno skenirani poslati (npr. primopredajni izvještaji).
Revizijski planovi se kao plot datoteke i DWG datoteke
trebaju predati sukladno Kauflandovoj CAD smjernici.
Kod važnih dokumenata kao što su službene primopredaje,
primopredaje protupožarnih sustava kao i potvrde službenika
ili instituta za ispitivanja, s originalnim potpisima,
signaturama ili pečatima, Kauflandu se treba predati jedan
dodatni primjerak u papirnatom obliku
.

Svi dokumenti,
potvrde i planovi u papirnatom obliku, trebaju se predati u DIN
A4 fasciklama koje se označene brojčanom oznakom
u skladu sa zadanom strukturom.
Dokumenti koji se trebaju objaviti na oglasnoj ploči kao i knjige ispitivanja
za tehnička postrojenja, koja su predmet opetovane provjere i
koja moraju biti dostupna u zgradi,
također se u papirnatom obliku trebaju
predati Kauflandu.

Za predaju primopredajnih i revizijskih dokumenata
smije se koristiti isključivo elektronički sustav ""cFolders""
. Odgovarajući primopredajni izvještaji ili
potvrde s potpisima, signaturama ili
pečatima trebaju se skenirati i također elektronički predati
pomoću ""cFolders“ sučelja.

Arhitekt odnosno planer koji je odgovoran za nadzor gradilišta
provjerene i predane
primopredajne i revizijske
dokumente u odgovarajućem formatu i
sljedećoj strukturi postavlja
na ""cFolders“ platformu.
Potrebna struktura datoteka može se iščitati iz aktualne
KaBa-e.

Gotove sheme postrojenja u ispravnoj veličini
(minimalno A3), laminirane, postaviti na prikladno mjesto
na centrali.

Potrebna je dodatna obuka osoblja
nakon ca. 2 do 3 mjeseca.",1,psch,,,,0,
503.090.00105,,Ispiranje gore navedenih odvoda otpadnih voda,"Ispiranje gore navedenih odvodnih cijevi i
cijevi za masnu vodu
(u nekoliko dijelova) uključujući
ispitivanje nepropusnosti i protokol.",1,psch,,,,0,
503.090.00110,,Isperite izbočene cijevi za kišnicu,"Ispiranje gore navedenih cijevi za kišnicu
(u nekoliko dijelova)
uključujući ispitivanje nepropusnosti i protokol.",1,psch,,,,0,
503.090.00115,,Uspostavite električnu vezu,"Stručna izrada električnih
priključaka za sve cirkulacijske crpke,
sustave za podizanje, dodatna grijanja, spremnike tople vode,
protočne bojlere, upravljačke jedinice pisoara, bezdodirne
miješalice itd.
kao i stručno puštanje u rad u
dogovoru s električarom na terenu.",1,psch,,,,0,
503.090.00120,,- Ispitivanje tlakom,"Tlačno ispitivanje cijevne mreže nakon montaže cjevovoda na ispitni tlak od 15 bara prema propisima DIN-a 4279. Ispitivanje provesti prema uputstvima nadležnog distributera vode i tehničkim uvjetima ovog projekta. Ispitivanje se vrši uz prisustvo nadzornog inženjera. O tlačnom ispitivanju voditi zapisnik sa potpisom vršioca ispitivanja, nadzornog inženjera i odgovornih osoba. Rezultat tlačnog ispitivanja obvezno evidentirati u građevinski dnevnik. U stavku je uključena dobava pumpe i mjernog uređaja kao i ostalog potrebnog pribora za provedbu tlačne probe.",1,kom.,,,,0,
503.090.00125,,Dezinficirati i isprati,"Dezinfekcija i naknadno ispiranje cjevovoda za pitku vodu, prema DIN 1988 i DVGW W 291, vodom, puštanje u rad po pojedinim odsjecima, za sve i u nekoliko dijelova,
DN cijevi = sve dimenzije = paušalno.",1,psch,,,,0,
503.090.00130,,- Ispitivanje kanala na vodonepropusnost i funkcionalnost,"Provjera ispravnosti gotovog kanala i ispitivanje kanala i revizijskih okana na vodonepropusnost prema HRN EN 1610:2015 i drugim važećim propisima, uz ishođenje atesta za tehnički pregled i primopredaju s izradom izvješća o ispitivanju.
Ispitivanje se vrši na djelomično zatrpanom kanalu - spojevi moraju biti slobodni i vidljivi. Ispitivanje vrši osoba (laboratorij) ovlaštena prema normi HRN EN ISO/IEC 17025:2007.
Stavka uključuje sav upotrijebljeni materijal, opremu i rad ovlaštene osobe.
Obračun po m' ispitanog izvedenog kanala s oknima.",1,komplet,,,,0,
503.090.00135,,"- Mehaničko čišćenje kanala, revizijskih okana i priključaka","Mehaničko čišćenje kanala, revizijskih okana i priključaka prije ispitivanja vodonepropusnosti i kao priprema za CCTV inspekciju. Ispiranje prethodi snimanju TV kamerom i ispitivanju kanala na vodonepropusnost i funkcionalnost. U cijenu uključena potrebna količina vode potreban za ispiranje kanala.
Obračun po m' ispranog kanala s oknima.",1,komplet,,,,0,
503.090.00140,,- Snimanje izvedenog stanja,"CCTV inspekcija (optički pregled) kanala s izradom pripadajućeg izvještaja prema protokolu snimanja te zapisa na CD-u (DVD) kao dokaz o ispravno izvedenom kanalu i revizijskim oknima. CCTV inpekcija se provodi sukladno normi Uvjeti za sustave odvodnje izvan zgrada – 2. dio: Sustav kodiranja optičkog nadzora HRN EN 13508-2/AC.
Obračun po m' snimljenog kanala.",1,komplet,,,,0,
503.090.00145,,- Ispitivanje vodonepropusnosti separatora,"Ispitivanje vodo nepropusnosti separatora
Ispitivanje separatora na vodo nepropusnost prema HRN EN 1508. Ispitivanje treba provesti organizacije s važećom akreditacijom za provođenje ispitivanja prema navedenoj normi uz obaveznu prisutnost nadzornog inženjera tokom ispitivanja. O dobivenim rezultatima ispitivanja izdaje se Izvještaj kojeg treba predočiti kod tehničkog prijema.",1,komplet,,,,0,
503.090.00150,,- Pribavljanje izjave o izvršenoj tlačnoj probi,Pregled i ispitivanje ispravnosti stabilnog sustava za gašenje požara - vanjske i unutarnje hidrantske mreže od strane neovisne i ovlaštene tvrtka s valjanim certifikatskim rješenjem za obavljanje ove djelatnosti. Nakon provedenog ispitivanja izdaje se Zapisnik s Uvjerenjem o pregledu ispravnosti sustava,1,komplet,,,,0,
503.090.00155,,- Pribavljanje izjave o kvaliteti vode,Nakon dezinfekcije i drugog ispiranja uzeti uzorke za ispitivanje kod Zavoda za javno zdravstvo uz izdavanje uvjerenja (ili druge ovlaštene ustanove prema Pravilniku o zdravstvenoj ispravnosti vode za piće (NN 182/04)). Obračun po kompletu pribavljene izjave o kvaliteti vode od strabe Zavoda za javno zdravstvo.,1,komplet,,,,0,
503.090.00160,,Puštanje u rad i probne vožnje svih građevinskih usluga,"Puštanje u rad i testiranje u prisutnosti svih odjeljaka za TGA,
ustupanje stručne radne snage kod puštanja u rad,
ispitivanja i testiranja rada svih sustava tehnike zgrade:
- Cjelokupni elektrotehnički sustav jake i slabe struje s
vatrodojavnom centralom,
protuprovalnom centralom itd.
- Cijelokupna MSR tehnika
- RLT, rashladni, sanitarni sustavi i sustavi grijanja
- Sprinkleri (za gašenje požara),
- Protupožarni sustavi odnosno tehnika (odimljavanje)

- Testiranje za sve hitne slučajeve i slučajeve požara,
- Testiranje radnih stanja TGA odjeljaka
Kauflandov standard prema KaBa-i,
- „Vožnja u koloni“ prema smjernicama ponašanja u slučaju požara,

uključujući protokoliranje rezultata,
analizu i uklanjanje svih nedostataka
u suradnji sa svim odjeljcima.",1,psch,,,,0,
503.090.00165,,Dobivanje mikrobiološkog izvješća,"Sakupljanje mikrobioloških procjena
kod odgovorne zdravstvene institucije za
postrojenje pitke vode, 1 x prije početka gradnje,
1 x međuprocjena nakon određenog napretka u gradnji
i 1 x prije krajnje primopredaje.",1,St,,,,0,
503.090.00170,,"Ispitivanje sigurnosti i funkcionalnosti,","Sigurnosna i funkcijska ispitivanja,
puštanje u rad, primopredaja i obučavanje
uz protokoliranje navedenog dodatnog grijanja za cijevi
uključujući obučavanje osoblja za rukovanje
uklj. potvrdu.",1,psch,,,,0,
503.100,,održavanje,,,,,0,,,
504,,Sustavi za gašenje požara,,,,,0,,,
504.010,,ZTV,,,,,0,,,
504.020,,Upravljanje prskalicama / pumpe,,,,,0,,,
504.030,,Cijevna mreža (mokro područje),,,,,0,,,
504.030.00500,,Cjevovod DN 50,"Cjevovod za vodu za gašenje
kao „mokri vod“ DIN 14 461 dio 1
od zavarene čelične cijevi s premazom u prahu
RAL 9010 odnosno prema najnovijem stanju KaBa-e,
DIN 2440',
DN (xxx)
spojeno spojnicom
u odgovarajućoj boji,
postaviti u zgradama,
uključ. oblikovane i spojne elemente, sredstva za zavarivanje ili
lemljenje i brtvljenje.
Čvrste točke, sustavi za pričvršćivanje teških cijevi s
obujmicama, konstrukcije vodilica i nosive konstrukcije obračunavaju se zasebno.
Pričvrsnice za cijevi s certificiranim tiplama uključ.
vanjske cijevi za provođenje kroz zid i strop,
zbog zaštite od buke popuniti negorivim materijalima,
sa završnim rozetama.
Visina montaže iznad ograde/poda između 3,5 i 5 m.",210,m1,,,,0,
504.030.00505,,Cjevovod DN 80,"Cjevovod za vodu za gašenje
kao „mokri vod“ DIN 14 461 dio 1
od zavarene čelične cijevi s premazom u prahu
RAL 9010 odnosno prema najnovijem stanju KaBa-e,
DIN 2440',
DN (xxx)
spojeno spojnicom
u odgovarajućoj boji,
postaviti u zgradama,
uključ. oblikovane i spojne elemente, sredstva za zavarivanje ili
lemljenje i brtvljenje.
Čvrste točke, sustavi za pričvršćivanje teških cijevi s
obujmicama, konstrukcije vodilica i nosive konstrukcije obračunavaju se zasebno.
Pričvrsnice za cijevi s certificiranim tiplama uključ.
vanjske cijevi za provođenje kroz zid i strop,
zbog zaštite od buke popuniti negorivim materijalima,
sa završnim rozetama.
Visina montaže iznad ograde/poda između 3,5 i 5 m.",120,m1,,,,0,
504.040,,Mreža cjevovoda (suho područje),,,,,0,,,
504.050,,Zidni hidrantni sustav,,,,,0,,,
504.050.00100,,FSG kombinacija zidnih hidranata,"FSG kombinacija zidnih hidranata
Model 510 CM SO
za pomoć laicima i za opskrbu vodom za gašenje požara za
vatrogasce, s pretincem za aparat za
gašenje požara ispod pretinca za zidni
hidrant, s ugradbenom napravom za ručni detektor požara iznad pretinca za
zidni hidrant.

Unutarnja oprema sastoji se od:
1 vijčanog spoja DN 50 DIN 14461.5-4
1 priključnog ventila za crijevo DN 50 DIN 14461.3 s
C čvrstim spojem od mjedi
1 koluta za crijevo kroz koji se provodi voda montiranog
na kliznik s mogućnosti izvlačenja
, lakiranog RAL 3001, sa spojnim crijevom sa spojem
C52/DN 25 pod kutom, od mjedi
1 x 30 m tlačnog crijeva postojanog oblika DN 25
sukladno PrEN 694 predispitanog
1 čeličnog crijeva EN 671-1 DN 25 s poprečnim presjekom otvora
6 mm, s namotanim crijevom, sva 4
priključka utisnuta, pod tlakom 1,6 MPa.
1 ormara, model 510 CM SO, u posebnoj izvedbi
Uski hidrant
Nadžbukni ormar vrste konstrukcije C š/v/d: 390x1500x700
od čeličnog lima, obrađenih bridova i zavaren
s vratima utisnutima u okvir,
otvaranje pod 180°
s vijčanim spojevima pričvršćenim okovima visine 60,
s mogućnosti promjene strane otvaranja vrata,
ugradbeni kutnik za ručni detektor požara, sa zaštitom za kabel,
s mogućnosti podešavanja dubine i mogućnosti demontaže,
otvor za vrata 134x134 iznad
pretinca za hidrant u zidu
Pretinac za aparat za gašenje požara visine 250, zapečaćen
Zatvarač: upuštena preklopna drška, od metala,
s mogućnosti plombe
Svi čelični dijelovi lakirani prema GUV 07 § 11 RAL 3001
s držačem za prskalicu
Podkonstrukcija s kontinuiranim U profilom visine oko 100
s otvorom za priključak za vodu sa stražnje strane, na sredini kroz
strop.
1 uređaj za gašenje prahom prema EN 3, 12 kg, razred protupožarne zaštite ABC

Oznaka: Samoljepljiva folija
1 piktogram ""zidni hidrant"" 200x200 sukladno VBG 125
1 piktogram ""aparat za gašenje požara"" 200x200 sukladno VBG 125
1 korisnički priručnik DIN A5, Rotrand
1 upute za instalaciju 194.1-4

Ili istovjetni proizvod prema nacionalnim propisima
Proizvod/tip:
.......................................................
.......................
(ispunjava ponuđač)",5,kom,,,,0,
504.050.00200,,FSG kombinacija zidnih hidranata,"FSG kombinacija zidnih hidranata
Model 162 CM K SO
prema DIN EN 671-1/2.96 i DIN 14461.1/4.96
za pomoć laicima i za opskrbu vodom za gašenje požara za
vatrogasce, s pretincem za aparat za gašenje požara ispod pretinca za zidni
hidrant.

Unutarnja oprema (kompatibilna s EN 671-1 s certifikatom nadležnog
državnog ispitnog tijela) sastoji se od:
1 vijčanog spoja DN 50 DIN 14461.5-4
1 priključnog ventila za crijevo DN 50 DIN 14461.3 s
C čvrstim spojem od mjedi
1 koluta za crijevo kroz koji se provodi voda s rotacijskim krakom
, lakiranog RAL 3001
, i spojnog crijeva sa spojem C52/DN 25
pod kutom, od mjeda
1 x 30 m tlačnog crijeva postojanog oblika DN 25
sukladno PrEN 694 predispitanog
1 čeličnog crijeva EN 671-1 DN 25 s poprečnim presjekom otvora
6 mm, s namotanim crijevom, sva 4
priključka utisnuta, pod tlakom 1,6 MPa.
1 ormara, model 162 M
Nadžbukni ormar vrste konstrukcije C š/v/d: 740x1240x250
od čeličnog lima, obrađenih bridova i zavaren
Nadžbukna izvedba s dvjema vratima, otvaranje pod 180°
s vijčanim spojevima pričvršćenim okovima visine 60,
s mogućnosti promjene strane otvaranja vrata,
pretinac za aparat za gašenje požara visine 250, zapečaćen
Zatvarač: upuštena preklopna drška, od metala,
s mogućnosti plombe
Nehrđajući čelik s držačem rotacijskog kraka, s
držačem za prskalicu.
Otvor za priključak za vodu sukladno DIN s gornje strane
Podkonstrukcija s kontinuiranim U profilom visine oko 380
1 uređaj za gašenje prahom prema EN 3, 12 kg, razred protupožarne zaštite ABC

Oznaka: Samoljepljiva folija
1 piktogram ""zidni hidrant"" 200x200 sukladno VBG 125
1 piktogram ""aparat za gašenje požara"" 200x200 sukladno VBG 125
1 korisnički priručnik DIN A5, Rotrand
1 upute za instalaciju 194.1-4

Ili istovjetni proizvod prema nacionalnim propisima
Proizvod/tip:
.......................................................
.......................
(ispunjava ponuđač)",12,kom,,,,0,
504.050.00500,,Cjevovod DN 80,"Cjevovod za vodu za gašenje
kao „mokri vod“ DIN 14 461 dio 1
od zavarene čelične cijevi s premazom u prahu
RAL 9010 odnosno prema najnovijem stanju KaBa-e,
DIN 2440',
DN (xxx)
spojeno spojnicom
u odgovarajućoj boji,
postaviti u zgradama,
uključ. oblikovane i spojne elemente, sredstva za zavarivanje ili
lemljenje i brtvljenje.
Čvrste točke, sustavi za pričvršćivanje teških cijevi s
obujmicama, konstrukcije vodilica i nosive konstrukcije obračunavaju se zasebno.
Pričvrsnice za cijevi s certificiranim tiplama uključ.
vanjske cijevi za provođenje kroz zid i strop,
zbog zaštite od buke popuniti negorivim materijalima,
sa završnim rozetama.
Visina montaže iznad ograde/poda između 3,5 i 5 m.",120,m1,,,,0,
504.050.00505,,Cjevovod DN 50,"Cjevovod za vodu za gašenje
kao „mokri vod“ DIN 14 461 dio 1
od zavarene čelične cijevi s premazom u prahu
RAL 9010 odnosno prema najnovijem stanju KaBa-e,
DIN 2440',
DN (xxx)
spojeno spojnicom
u odgovarajućoj boji,
postaviti u zgradama,
uključ. oblikovane i spojne elemente, sredstva za zavarivanje ili
lemljenje i brtvljenje.
Čvrste točke, sustavi za pričvršćivanje teških cijevi s
obujmicama, konstrukcije vodilica i nosive konstrukcije obračunavaju se zasebno.
Pričvrsnice za cijevi s certificiranim tiplama uključ.
vanjske cijevi za provođenje kroz zid i strop,
zbog zaštite od buke popuniti negorivim materijalima,
sa završnim rozetama.
Visina montaže iznad ograde/poda između 3,5 i 5 m.",155,m1,,,,0,
504.060,,Građevinski radovi (proboj zida / bušenje jezgre),,,,,0,,,
504.070,,Druge usluge,,,,,0,,,
504.080,,Prijem / puštanje u rad,,,,,0,,,
504.090,,održavanje,,,,,0,,,
505,,MSR tehnologija,,,,,0,,,
505.010,,ZTV,,,,,0,,,
505.020,,ISP 1 KKV + grijanje,,,,,0,,,
505.030,,ISP 2 Centralni ventilacijski i pomoćni sustavi,,,,,0,,,
505.040,,Kontrola tržišta i izvještavanje o greškama,,,,,0,,,
505.050,,"BACnet, M-Bus veza i L-Box",,,,,0,,,
505.060,,Ostale usluge,,,,,0,,,
505.070,,održavanje,,,,,0,,,
506,,Zaštita od groma / uzemljenje temelja,,,,,0,,,
506.010,,ZTV,,,,,0,,,
506.020,,Vanjska zaštita od munje,,,,,0,,,
506.030,,Temeljne elektrode za uzemljenje i kabeli za uzemljenje,,,,,0,,,
506.040,,Duboka zemljana šipka,,,,,0,,,
506.050,,Ostale usluge,,,,,0,,,
506.060,,Prijem / puštanje u rad,,,,,0,,,
507,,napajanje,,,,,0,,,
507.010,,Opskrba zgrada,,,,,0,,,
507.020,,Stanična zgrada,,,,,0,,,
507.030,,Srednjonaponski / rasklopni uređaji,,,,,0,,,
507.040,,Srednji napon / mjerenje,,,,,0,,,
507.050,,Transformator i NN postrojenja,,,,,0,,,
507.060,,Dvostruki pod,,,,,0,,,
507.070,,Sustav napajanja u nuždi,,,,,0,,,
507.080,,Ostale usluge / dokazi,,,,,0,,,
507.090,,Prihvatni / funkcionalni testovi,,,,,0,,,
508,,Visokonaponski sustavi,,,,,0,,,
508.010,,ZTV,,,,,0,,,
508.020,,Distribucije,,,,,0,,,
508.030,,Zaštita od prenapona,,,,,0,,,
508.040,,Prikupljanje podataka o energiji,,,,,0,,,
508.050,,Sustav kompenzacije,,,,,0,,,
508.060,,Sustavi polaganja kabela / vodova,,,,,0,,,
508.070,,kablovi i žice,,,,,0,,,
508.090,,Instalacijski uređaji,,,,,0,,,
508.100,,MSR kabliranje (mreža i sustavi polaganja),,,,,0,,,
508.105,,Rasvjeta Zumtobel,,,,,0,,,
508.106,,Rasvjeta Oktalite,,,,,0,,,
508.107,,Rasvjeta Signify,,,,,0,,,
508.150,,"Osvjetljenje parkirališta,  dostavno dvorište,  reklame",,,,,0,,,
508.160,,Osvjetljenje  parkirališta,,,,,0,,,
508.170,,Osvjetljenje nadgrađene razine parkirališta,,,,,0,,,
508.180,,Sigurnosna rasvjeta,,,,,0,,,
508.190,,"Proboji zidova, bušenje jezgre, vatrogasne barijere",,,,,0,,,
508.200,,"Priključci uređaja, tržišne veze (ELMA)",,,,,0,,,
508.210,,Ostale usluge,,,,,0,,,
508.220,,Prijem / puštanje u rad,,,,,0,,,
508.230,,održavanje,,,,,0,,,
509,,Sustavi telekomunikacija i informacijske tehnologije,,,,,0,,,
509.010,,IT i telefonska mreža,,,,,0,,,
509.020,,Antenski sustav kabelske mreže,,,,,0,,,
509.030,,Mreža video nadzora,,,,,0,,,
509.040,,Mreža alarmnog sustava za upad,,,,,0,,,
509.050,,Glasovni alarmni sustav,,,,,0,,,
509.060,,Protupožarni sustav,,,,,0,,,
509.070,,BOS radio,,,,,0,,,
509.080,,Građevinski radovi (proboj zida / bušenje jezgre),,,,,0,,,
700,,Otvoreni prostori,,,,,0,,,
701,,Vanjske površine,,,,,0,,,
701.000,,Prethodne napomene,,,,,0,,,
